time,LT,HTR,WM,FR,DW 
1303177742,357,23,140,116,2
1303177759,358,23,140,113,3
1303177781,357,23,140,114,2
1303177799,357,23,140,116,3
1303177816,358,23,140,115,3
1303177838,358,23,140,115,2
1303177855,359,23,140,113,3
1303177873,358,23,140,115,3
1303177895,359,23,140,114,2
1303177912,359,22,140,116,2
1303177930,359,23,140,114,2
1303177952,359,23,140,115,2
1303177969,359,23,140,113,2
1303177986,359,23,140,113,2
1303178004,359,23,141,112,3
1303178026,359,23,140,113,3
1303178043,359,23,140,113,2
1303178060,359,23,140,112,3
1303178082,359,23,140,200,3
1303178100,359,23,140,201,2
1303178116,359,23,140,199,3
1303178139,359,23,140,114,3
1303178157,359,23,140,116,2
1303178174,359,23,140,116,3
1303178197,359,23,140,114,3
1303178214,359,23,140,114,3
1303178231,359,23,141,114,3
1303178254,359,23,140,114,3
1303178272,359,23,140,113,3
1303178289,360,23,140,113,2
1303178311,359,23,140,114,3
1303178328,359,23,141,112,3
1303178345,360,23,140,111,3
1303178362,360,23,140,114,3
1303178384,360,23,141,112,3
1303178402,360,23,141,112,3
1303178419,360,23,141,112,3
1303178441,361,23,141,112,3
1303178458,361,23,141,111,3
1303178476,361,23,141,112,3
1303178498,361,23,141,111,3
1303178515,361,23,141,111,3
1303178532,360,23,141,112,3
1303178555,360,23,141,111,3
1303178572,360,23,141,113,3
1303178589,360,23,141,113,3
1303178611,360,23,140,111,3
1303178628,361,23,141,111,3
1303178646,361,23,141,111,3
1303178663,360,23,141,112,3
1303178685,361,23,141,112,3
1303178702,361,23,141,112,3
1303178719,361,23,141,112,3
1303178741,361,23,141,1,3
1303178760,361,23,141,1,3
1303178778,361,23,141,1,3
1303178801,361,23,142,1,3
1303178819,361,23,141,1,3
1303178838,361,23,141,1,3
1303178861,362,23,141,1,3
1303178879,361,23,141,1,3
1303178897,361,23,141,1,3
1303178921,361,23,141,2,3
1303178938,361,23,141,1,3
1303178957,361,23,141,1,3
1303178980,361,23,141,1,3
1303178998,361,23,141,1,3
1303179016,361,23,141,1,3
1303179040,361,23,141,1,3
1303179057,361,23,141,1,3
1303179076,361,23,141,1,2
1303179099,360,23,141,1,2
1303179117,360,23,141,1,2
1303179135,360,23,141,1,2
1303179159,360,46,140,1,2
1303179176,360,48,141,1,2
1303179195,359,49,141,1,2
1303179218,360,49,140,1,3
1303179236,359,49,140,1,3
1303179254,360,49,141,1,2
1303179278,359,49,140,1,3
1303179295,359,49,140,1,2
1303179314,359,49,140,1,2
1303179337,359,49,140,1,2
1303179355,359,49,140,1,3
1303179373,359,49,140,1,3
1303179397,359,49,140,1,2
1303179414,359,49,140,1,2
1303179433,358,49,140,1,3
1303179456,358,49,140,1,3
1303179474,359,49,140,1,3
1303179492,358,49,140,1,2
1303179516,358,49,140,1,2
1303179533,358,49,140,1,2
1303179550,358,49,140,1,3
1303179572,357,48,140,1,3
1303179589,358,48,140,1,3
1303179608,358,48,140,1,3
1303179631,358,48,140,1,2
1303179649,358,48,140,1,3
1303179667,358,48,140,1,3
1303179691,358,48,140,1,3
1303179708,358,48,140,1,3
1303179727,358,48,140,1,2
1303179750,358,48,140,132,2
1303179767,358,48,140,128,2
1303179784,358,48,140,128,2
1303179801,358,48,140,123,3
1303179823,358,48,140,119,3
1303179840,358,48,140,117,3
1303179857,358,48,140,117,3
1303179880,358,48,140,115,3
1303179897,358,48,140,114,3
1303179914,358,47,140,114,3
1303179937,358,48,140,115,3
1303179954,357,47,140,115,3
1303179971,356,47,140,113,2
1303179993,358,47,140,113,3
1303180010,357,47,140,113,3
1303180027,357,47,140,115,3
1303180050,358,47,140,115,3
1303180067,358,47,139,116,3
1303180084,358,47,140,115,3
1303180101,357,47,139,114,3
1303180124,357,47,139,112,2
1303180141,357,47,140,115,3
1303180158,357,47,140,113,3
1303180180,357,47,140,112,3
1303180197,358,47,139,112,3
1303180215,358,47,140,114,3
1303180237,358,47,140,114,3
1303180254,358,47,140,114,3
1303180271,358,47,140,114,3
1303180293,358,47,140,112,3
1303180310,358,47,140,112,3
1303180327,358,47,140,112,2
1303180350,358,47,140,112,3
1303180367,357,47,140,113,3
1303180384,357,47,140,114,2
1303180401,358,47,140,111,3
1303180424,358,47,140,112,3
1303180441,358,47,140,112,3
1303180458,358,47,140,113,3
1303180480,358,47,140,112,3
1303180498,358,47,140,113,3
1303180514,358,47,140,113,3
1303180537,358,47,140,112,3
1303180554,358,47,140,111,3
1303180572,358,47,140,112,3
1303180594,359,47,140,1,3
1303180612,359,47,140,1,3
1303180630,359,47,141,1,3
1303180654,359,47,140,1,3
1303180671,360,47,140,1,3
1303180690,360,47,140,1,3
1303180713,359,47,141,1,3
1303180731,360,47,140,1,3
1303180749,360,47,141,1,3
1303180773,361,48,141,1,3
1303180790,361,47,141,1,3
1303180809,361,47,141,1,3
1303180833,362,47,141,1,3
1303180850,361,47,141,1,3
1303180868,362,48,141,1,3
1303180892,183,48,141,1,3
1303180909,182,48,140,1,3
1303180926,182,47,141,1,3
1303180944,182,48,141,2,2
1303180966,182,47,141,1,3
1303180983,182,47,141,1,3
1303181001,183,47,141,1,3
1303181023,182,47,141,1,3
1303181041,183,47,141,1,3
1303181058,182,47,141,1,3
1303181080,182,47,141,1,3
1303181099,182,47,141,1,3
1303181116,182,47,141,1,3
1303181138,182,47,141,1,3
1303181156,182,47,141,1,3
1303181172,182,47,141,1,3
1303181196,182,47,141,1,3
1303181214,182,47,141,1,3
1303181232,182,48,141,1,3
1303181254,181,48,140,1,3
1303181271,181,48,140,1,3
1303181289,181,48,141,1,3
1303181312,181,47,141,1,2
1303181329,181,48,141,1,2
1303181348,181,48,140,1,3
1303181371,180,48,140,1,3
1303181389,180,47,140,1,3
1303181406,180,48,140,1,3
1303181424,181,48,141,1,3
1303181446,181,48,141,1,3
1303181463,181,48,141,1,3
1303181480,182,48,141,1,3
1303181503,182,47,141,1,3
1303181521,182,48,141,1,3
1303181538,182,47,141,1,2
1303181560,182,48,141,1,3
1303181577,182,47,141,0,3
1303181595,182,48,141,1,3
1303181617,182,48,140,1,3
1303181634,182,48,140,1,3
1303181651,181,47,140,1,3
1303181674,181,47,140,126,3
1303181691,181,47,140,131,3
1303181708,181,47,141,129,2
1303181731,182,47,141,124,3
1303181748,182,23,141,121,3
1303181765,182,23,141,120,3
1303181782,182,23,140,118,3
1303181805,182,58,141,117,3
1303181822,181,58,141,115,3
1303181839,181,58,140,115,3
1303181861,181,58,141,115,3
1303181878,182,57,140,117,3
1303181896,182,57,141,114,3
1303181918,182,57,141,202,3
1303181935,182,57,10,117,2
1303181952,182,57,0,115,2
1303181974,182,57,0,114,2
1303181991,182,57,0,115,2
1303182008,182,57,0,115,2
1303182031,182,56,0,115,2
1303182048,182,56,0,116,2
1303182066,0,56,0,116,2
1303182090,0,56,0,115,2
1303182107,0,23,0,113,2
1303182125,0,23,0,114,2
1303182142,0,23,0,115,2
1303182165,0,23,0,114,2
1303182182,0,23,0,116,2
1303182200,0,23,0,115,2
1303182222,0,23,0,113,2
1303182239,0,23,0,114,2
1303182256,0,23,0,115,2
1303182278,0,23,0,113,2
1303182296,0,23,0,113,2
1303182313,0,23,0,112,2
1303182335,0,23,0,112,2
1303182352,0,23,129,113,3
1303182371,0,23,0,114,2
1303182393,0,23,0,114,2
1303182411,0,23,0,112,2
1303182428,0,23,0,112,2
1303182451,0,23,0,112,2
1303182467,0,23,0,1,2
1303182485,0,23,0,1,2
1303182502,0,23,0,1,2
1303182525,0,23,0,1,2
1303182542,0,23,0,1,2
1303182559,0,23,0,1,2
1303182582,0,1,0,1,2
1303182599,0,1,0,1,2
1303182616,0,1,0,1,2
1303182639,0,1,0,1,2
1303182656,0,0,0,1,2
1303182673,0,1,0,1,2
1303182696,0,1,0,1,2
1303182713,0,1,0,1,2
1303182731,0,1,0,1,2
1303182754,0,1,0,1,2
1303182771,183,0,0,1,2
1303182788,182,0,0,1,2
1303182811,182,1,0,1,2
1303182828,182,0,0,1,2
1303182845,182,1,0,1,2
1303182862,0,1,0,1,2
1303182885,0,1,0,1,2
1303182902,0,1,0,1,2
1303182920,0,1,0,1,2
1303182942,0,1,0,1,2
1303182959,0,1,0,1,2
1303182977,0,1,0,1,2
1303182999,0,1,0,1,2
1303183018,0,1,0,1,2
1303183035,0,1,0,1,2
1303183057,0,0,0,1,2
1303183074,0,1,0,1,2
1303183091,0,1,0,2,1
1303183114,0,1,0,1,2
1303183131,0,1,0,1,2
1303183148,0,1,0,1,2
1303183171,0,1,0,1,2
1303183188,0,1,0,1,2
1303183206,0,1,0,0,2
1303183222,0,1,0,0,2
1303183245,0,1,0,1,2
1303183262,0,1,0,1,2
1303183279,0,1,0,1,2
1303183302,0,1,0,1,2
1303183318,0,1,0,0,2
1303183336,0,1,0,1,2
1303183359,0,1,0,1,2
1303183376,0,1,0,1,2
1303183393,0,1,0,1,2
1303183416,0,1,0,0,2
1303183433,0,1,0,1,2
1303183450,0,1,0,1,2
1303183473,0,1,0,1,2
1303183489,0,1,0,1,2
1303183507,0,1,0,0,2
1303183530,183,0,0,128,2
1303183547,183,0,0,131,2
1303183564,182,0,0,129,2
1303183581,182,0,0,129,2
1303183604,183,0,0,122,2
1303183621,182,1,0,414,2
1303183638,182,0,0,409,2
1303183661,182,0,0,405,2
1303183678,182,0,0,402,2
1303183695,182,0,0,400,2
1303183718,182,0,0,400,2
1303183735,182,0,0,402,2
1303183752,182,0,0,403,2
1303183775,182,1,115,403,2
1303183792,182,1,115,403,2
1303183809,182,1,116,403,2
1303183831,182,1,118,403,2
1303183848,182,1,119,402,2
1303183865,182,1,121,402,2
1303183883,0,1,0,403,2
1303183906,0,23,0,403,2
1303183923,0,1,0,403,2
1303183940,0,1,0,402,1
1303183964,0,1,0,403,1
1303183982,0,1,0,402,1
1303184001,0,1,0,401,2
1303184025,0,1,0,401,2
1303184043,0,1,0,401,1
1303184061,0,1,0,401,2
1303184084,0,1,0,401,1
1303184101,0,1,0,401,2
1303184119,0,1,0,401,2
1303184141,0,1,0,401,2
1303184159,0,1,0,401,2
1303184177,0,1,0,401,1
1303184200,0,0,0,402,2
1303184217,0,1,0,1,2
1303184234,0,1,0,1,2
1303184257,0,1,0,1,2
1303184274,0,1,0,1,2
1303184292,0,1,0,1,2
1303184314,0,1,0,1,2
1303184331,0,1,0,1,2
1303184348,0,1,0,1,2
1303184371,0,1,0,1,2
1303184388,0,1,0,1,2
1303184405,0,1,0,1,2
1303184422,0,1,0,1,2
1303184445,0,1,0,1,2
1303184463,0,1,0,1,2
1303184480,0,1,0,1,2
1303184502,0,1,0,1,2
1303184519,0,1,0,1,2
1303184537,0,1,0,1,2
1303184559,0,1,0,1,2
1303184576,0,1,0,1,2
1303184593,0,1,0,1,2
1303184616,0,1,0,1,2
1303184633,0,1,0,1,2
1303184650,0,1,0,1,2
1303184673,0,1,0,1,2
1303184690,0,1,0,1,2
1303184707,0,1,0,1,2
1303184729,0,1,0,1,2
1303184746,0,1,0,1,2
1303184763,0,1,0,1,2
1303184780,0,1,0,1,2
1303184802,0,1,0,1,2
1303184820,0,1,0,1,2
1303184837,0,1,0,1,2
1303184859,0,1,0,1,2
1303184876,0,1,0,1,2
1303184894,0,1,0,1,2
1303184916,0,1,0,1,2
1303184933,0,1,0,1,2
1303184950,0,1,0,1,2
1303184973,0,1,0,1,2
1303184990,0,1,0,1,2
1303185007,0,1,0,1,2
1303185029,0,1,0,1,2
1303185047,0,1,0,1,2
1303185064,0,1,0,172,2
1303185082,0,1,0,160,2
1303185104,0,1,0,145,2
1303185122,0,1,0,144,2
1303185139,0,1,0,144,2
1303185161,0,1,0,146,2
1303185178,0,1,0,143,1
1303185196,0,1,0,143,2
1303185219,0,1,0,140,2
1303185237,0,1,0,140,2
1303185254,0,1,0,138,2
1303185276,0,1,0,136,2
1303185293,0,1,0,135,2
1303185311,0,1,0,137,2
1303185334,0,1,0,134,2
1303185351,0,1,0,134,2
1303185368,0,1,0,135,2
1303185390,0,1,0,135,2
1303185408,0,1,0,133,2
1303185425,0,1,0,132,2
1303185442,0,1,0,132,2
1303185465,0,1,0,130,2
1303185482,0,1,0,131,2
1303185499,0,1,0,130,2
1303185521,0,1,0,131,2
1303185539,0,1,0,130,2
1303185556,0,1,0,131,2
1303185578,0,1,0,128,2
1303185595,0,1,0,129,2
1303185614,0,1,0,128,2
1303185636,0,1,0,128,2
1303185654,0,1,0,129,2
1303185671,0,1,0,126,2
1303185694,0,1,0,129,2
1303185711,0,1,0,127,2
1303185728,0,1,0,128,2
1303185751,0,1,0,127,2
1303185768,0,1,0,127,2
1303185785,0,1,0,126,2
1303185802,0,1,0,125,2
1303185825,0,1,0,127,2
1303185842,0,1,0,127,2
1303185859,0,1,0,125,2
1303185882,0,1,0,124,2
1303185900,0,1,0,124,2
1303185917,0,1,0,124,2
1303185940,0,1,0,124,2
1303185958,0,1,0,125,2
1303185975,0,1,0,124,2
1303185998,0,1,0,123,2
1303186015,0,1,0,125,2
1303186032,0,1,0,124,2
1303186054,0,1,0,123,2
1303186071,0,1,0,123,2
1303186090,0,1,0,124,2
1303186113,0,1,0,124,2
1303186130,0,1,0,121,2
1303186148,0,1,0,122,2
1303186170,0,1,0,122,2
1303186187,0,1,0,123,2
1303186205,0,1,0,121,2
1303186222,0,1,0,121,2
1303186245,0,1,0,122,2
1303186262,0,1,0,121,2
1303186279,0,1,0,122,2
1303186302,0,1,0,122,2
1303186320,0,1,0,119,2
1303186338,0,1,0,120,2
1303186361,0,1,0,121,2
1303186378,0,1,0,122,2
1303186395,0,1,0,120,2
1303186418,0,1,0,120,2
1303186435,0,1,0,119,2
1303186452,0,1,0,120,2
1303186475,0,1,0,119,2
1303186492,0,1,0,120,2
1303186510,0,1,0,120,2
1303186533,0,1,0,120,2
1303186550,0,1,0,120,2
1303186567,0,1,0,120,2
1303186589,0,1,0,119,2
1303186606,0,1,0,119,2
1303186624,0,1,0,118,2
1303186641,0,1,0,119,2
1303186663,0,1,0,117,2
1303186680,0,1,0,117,2
1303186698,0,1,0,119,2
1303186721,0,1,0,119,2
1303186738,0,1,0,0,2
1303186755,0,1,0,1,2
1303186777,0,1,0,0,2
1303186795,0,1,0,0,2
1303186812,0,1,0,0,2
1303186834,0,1,0,0,2
1303186851,0,1,0,0,2
1303186868,0,1,0,0,2
1303186890,0,1,0,0,2
1303186907,0,1,0,0,2
1303186925,0,1,0,0,2
1303186942,0,1,0,1,2
1303186965,0,1,0,1,2
1303186982,0,1,0,0,2
1303186999,0,1,0,0,2
1303187022,0,1,0,0,2
1303187039,0,1,0,0,2
1303187056,0,1,0,0,2
1303187079,0,1,0,0,2
1303187096,0,1,0,1,2
1303187113,0,1,0,1,2
1303187136,0,1,0,1,2
1303187153,0,1,0,1,2
1303187170,0,1,0,1,2
1303187193,0,1,0,0,2
1303187210,0,1,0,0,2
1303187227,0,1,0,0,2
1303187250,0,1,0,0,2
1303187267,0,1,0,0,2
1303187284,0,1,0,1,2
1303187301,0,1,0,0,2
1303187324,0,1,0,1,2
1303187341,0,1,0,1,2
1303187358,0,1,0,0,2
1303187380,0,1,0,0,2
1303187397,0,1,0,0,2
1303187414,0,1,0,0,2
1303187437,0,1,0,1,2
1303187454,0,1,0,0,2
1303187471,0,1,0,0,2
1303187494,0,1,0,0,2
1303187510,0,1,0,0,2
1303187527,0,1,0,1,2
1303187550,0,1,0,1,2
1303187567,0,1,0,1,2
1303187584,0,1,0,0,2
1303187602,0,1,0,1,2
1303187624,0,1,0,0,2
1303187641,0,1,0,1,2
1303187658,0,1,0,0,2
1303187681,0,1,0,0,2
1303187698,0,1,0,0,2
1303187716,0,1,0,1,2
1303187738,0,1,0,0,2
1303187755,0,1,0,1,2
1303187772,0,1,0,0,2
1303187794,0,1,0,0,2
1303187811,0,1,0,135,2
1303187829,0,1,0,137,2
1303187851,0,1,0,132,2
1303187868,0,1,0,129,2
1303187885,0,1,0,125,2
1303187903,0,1,0,121,2
1303187925,0,1,0,119,2
1303187942,0,1,0,122,2
1303187959,0,1,0,119,2
1303187982,0,1,0,119,2
1303187999,0,1,0,121,2
1303188016,0,0,0,119,2
1303188040,0,1,0,120,2
1303188057,0,1,0,118,2
1303188075,0,1,0,119,2
1303188097,0,1,0,119,2
1303188115,0,1,0,117,2
1303188132,0,1,0,118,2
1303188154,0,1,0,119,2
1303188171,0,1,0,117,2
1303188189,0,1,0,117,2
1303188211,0,1,0,116,2
1303188228,0,1,0,119,2
1303188246,0,1,0,117,2
1303188269,0,1,0,116,2
1303188287,0,1,0,119,2
1303188305,0,1,0,117,2
1303188322,0,1,0,118,2
1303188345,0,1,0,117,2
1303188362,0,1,0,116,2
1303188379,0,1,0,116,2
1303188402,0,1,0,117,2
1303188419,0,1,0,116,2
1303188436,0,1,0,116,2
1303188458,0,1,0,115,2
1303188476,0,1,0,117,2
1303188494,0,1,0,115,2
1303188516,0,1,0,117,2
1303188533,0,1,0,116,2
1303188551,0,1,0,116,2
1303188574,0,1,0,116,2
1303188591,0,1,0,115,2
1303188609,0,1,0,117,2
1303188631,0,1,0,116,2
1303188648,0,1,0,116,2
1303188665,0,1,0,115,2
1303188683,0,1,0,114,2
1303188705,0,1,0,0,2
1303188722,0,1,0,0,2
1303188739,0,1,0,0,2
1303188762,0,1,0,1,2
1303188779,0,1,0,1,2
1303188796,0,1,0,1,2
1303188819,0,1,0,0,2
1303188836,0,1,0,1,2
1303188853,0,1,0,0,2
1303188875,0,1,0,1,2
1303188892,0,1,0,1,2
1303188910,0,1,0,0,2
1303188932,0,1,0,0,2
1303188949,0,1,0,1,2
1303188966,0,1,0,0,2
1303188984,0,1,0,0,2
1303189006,0,1,0,0,2
1303189023,0,1,0,1,2
1303189041,0,1,0,0,2
1303189063,0,1,0,0,2
1303189080,0,1,0,1,2
1303189097,0,1,0,1,2
1303189120,0,1,0,0,2
1303189137,0,1,0,0,2
1303189154,0,1,0,0,2
1303189177,0,1,0,1,2
1303189194,0,1,0,0,2
1303189211,0,1,0,0,2
1303189233,0,1,0,0,2
1303189250,0,1,0,0,2
1303189268,0,1,0,0,2
1303189290,0,1,0,0,2
1303189307,0,1,0,0,2
1303189324,0,1,0,0,2
1303189342,0,1,0,0,2
1303189364,0,1,0,1,2
1303189382,0,1,0,0,2
1303189398,0,1,0,0,2
1303189421,0,1,0,1,2
1303189439,0,1,0,0,2
1303189456,0,1,0,1,2
1303189478,0,1,0,1,2
1303189495,0,1,0,1,2
1303189513,0,1,0,0,2
1303189535,0,1,0,0,2
1303189552,0,1,0,0,2
1303189569,0,1,0,1,2
1303189592,0,1,0,0,2
1303189609,0,1,0,0,2
1303189626,0,1,0,0,2
1303189644,0,1,0,0,2
1303189666,0,1,0,1,2
1303189684,0,1,0,1,2
1303189701,0,1,0,0,2
1303189723,0,1,0,0,2
1303189741,0,1,0,1,2
1303189758,0,1,0,1,2
1303189780,0,1,0,0,2
1303189797,0,1,0,0,2
1303189814,0,1,0,0,2
1303189837,0,1,0,1,2
1303189855,0,1,0,0,2
1303189871,0,1,0,0,2
1303189894,0,0,0,122,2
1303189912,0,1,0,134,2
1303189929,0,1,0,132,2
1303189952,0,1,0,126,1
1303189969,0,1,0,125,1
1303189986,0,0,0,122,2
1303190004,0,1,0,121,1
1303190026,0,1,0,118,1
1303190044,0,1,0,118,1
1303190061,0,1,0,118,2
1303190084,0,1,0,119,1
1303190101,0,1,0,116,2
1303190118,0,1,0,119,1
1303190141,0,1,0,117,2
1303190158,0,1,0,118,2
1303190176,0,1,0,119,2
1303190198,0,1,0,117,2
1303190215,0,1,0,116,2
1303190232,0,1,0,118,2
1303190256,0,1,0,117,1
1303190273,0,1,0,118,1
1303190290,0,1,0,118,1
1303190313,0,1,0,118,1
1303190330,0,1,0,116,1
1303190347,0,1,0,115,2
1303190370,0,1,0,117,2
1303190388,0,1,0,115,2
1303190405,0,1,0,115,2
1303190422,0,1,0,116,2
1303190444,0,1,0,115,2
1303190462,0,1,0,115,2
1303190480,0,1,0,115,2
1303190502,0,1,0,117,2
1303190519,0,1,0,115,2
1303190537,0,1,0,116,1
1303190559,0,1,0,114,1
1303190577,0,1,0,114,1
1303190594,0,1,0,113,2
1303190616,0,1,0,115,2
1303190633,0,1,0,115,2
1303190651,0,1,0,115,2
1303190673,0,1,0,115,2
1303190690,0,1,0,115,2
1303190708,0,1,0,115,2
1303190731,0,1,0,0,2
1303190749,0,1,0,0,2
1303190766,0,1,0,0,2
1303190783,0,1,0,0,2
1303190805,0,1,0,1,2
1303190823,0,1,0,0,2
1303190840,0,1,0,1,2
1303190862,0,1,0,1,2
1303190879,0,1,0,0,2
1303190896,0,1,0,0,2
1303190919,0,1,0,0,2
1303190936,0,1,0,0,2
1303190953,0,1,0,1,2
1303190975,0,1,0,1,2
1303190993,0,1,0,1,2
1303191010,0,1,0,1,2
1303191032,0,1,0,1,2
1303191049,0,1,0,0,2
1303191066,0,0,0,0,2
1303191083,0,1,0,0,2
1303191105,0,1,0,0,2
1303191123,0,1,0,1,2
1303191140,0,1,0,0,2
1303191162,0,1,0,0,2
1303191179,0,1,0,0,2
1303191197,0,1,0,0,2
1303191219,0,1,0,0,2
1303191236,0,1,0,0,2
1303191253,0,1,0,0,2
1303260184,359,205,193,145,3
1303260202,359,205,192,145,3
1303260219,359,205,192,147,3
1303260236,359,205,193,146,3
1303260338,356,203,191,137,5
1303260355,356,203,191,137,4
1303260372,359,205,193,135,3
1303260395,360,205,193,135,3
1303260412,360,206,193,137,3
1303260429,360,206,193,135,3
1303260452,360,206,193,135,3
1303260469,359,205,193,135,3
1303260486,360,206,193,135,3
1303260504,359,206,193,135,3
1303260527,360,206,193,131,3
1303260544,360,206,193,133,3
1303260561,360,206,193,132,3
1303260584,359,206,193,132,3
1303260601,360,206,193,131,3
1303260619,359,206,193,131,3
1303260642,360,206,193,129,4
1303260659,359,205,193,130,3
1303260676,359,205,193,130,4
1303260699,360,206,193,129,3
1303260716,360,206,193,130,4
1303260733,360,206,193,130,3
1303260755,360,206,194,128,3
1303260773,359,205,193,127,3
1303260790,360,206,193,127,3
1303260812,359,205,193,128,3
1303260829,359,205,193,125,3
1303260846,360,205,193,126,3
1303260863,359,205,193,126,3
1303260886,360,205,193,125,3
1303260903,360,205,193,128,3
1303260920,360,205,193,125,3
1303260942,360,205,193,125,3
1303260959,360,205,193,127,3
1303260976,360,206,193,124,3
1303260999,361,206,193,126,3
1303261016,360,205,193,123,3
1303261033,360,205,193,124,3
1303261055,360,206,193,125,3
1303261073,360,206,193,123,3
1303261089,360,206,193,122,3
1303261112,360,206,193,123,3
1303261129,358,204,191,123,5
1303261147,358,205,192,122,5
1303261164,358,204,191,123,5
1303261187,359,205,192,123,5
1303261204,358,205,192,124,5
1303261221,358,204,192,121,5
1303261244,358,204,191,121,5
1303261261,358,204,192,121,5
1303261278,358,205,192,121,4
1303261301,358,204,192,123,5
1303261318,359,205,192,0,5
1303261335,359,205,192,0,5
1303261358,358,205,192,0,4
1303261375,359,205,192,0,4
1303261392,358,204,192,0,5
1303261415,358,205,192,0,5
1303261432,358,204,192,0,5
1303261449,358,204,192,0,4
1303261472,358,204,192,0,5
1303261489,361,206,193,0,3
1303261507,361,206,193,0,3
1303261530,360,206,193,0,3
1303261547,357,204,191,0,5
1303261565,357,204,191,0,5
1303261582,358,204,192,0,5
1303261605,359,205,192,0,5
1303261622,358,204,192,0,5
1303261639,358,204,192,0,5
1303261662,358,204,192,0,5
1303261679,361,207,193,0,3
1303261696,361,207,194,0,3
1303261719,362,207,194,0,3
1303261737,361,207,194,0,3
1303261755,358,205,192,0,5
1303261778,358,204,191,0,5
1303261795,358,204,191,0,5
1303261813,357,204,191,0,5
1303261835,357,204,191,0,5
1303261852,357,204,191,0,5
1303261869,358,205,192,0,4
1303261892,360,206,193,0,3
1303261909,360,206,193,0,3
1303261927,359,206,193,0,3
1303261951,357,204,191,0,4
1303261968,357,203,191,0,4
1303261985,357,204,191,0,4
1303262003,357,204,191,0,4
1303262026,357,204,191,1,4
1303262043,357,204,191,0,5
1303262061,357,204,191,0,4
1303262083,356,203,192,0,4
1303262100,359,206,193,0,3
1303262118,359,206,193,0,3
1303262140,360,206,193,0,3
1303262157,357,204,192,0,5
1303262174,358,204,192,0,4
1303262197,357,204,192,0,4
1303262218,358,205,192,0,5
1303262430,357,204,192,0,5
1303262447,357,204,192,0,4
1303262464,358,205,192,0,5
1303262482,359,205,193,141,3
1303262505,360,206,193,141,4
1303262522,359,205,192,137,3
1303262539,359,205,193,130,3
1303262562,356,203,191,128,5
1303262579,356,203,191,125,4
1303262596,356,203,191,125,5
1303262619,356,203,191,123,4
1303262636,356,203,191,123,5
1303262653,355,203,191,123,5
1303262675,356,204,191,122,5
1303262693,356,203,191,122,5
1303262710,359,205,193,121,3
1303262733,360,206,193,120,3
1303262750,359,206,192,122,3
1303262767,360,206,193,123,3
1303262784,356,203,191,121,5
1303262807,357,204,191,120,5
1303262824,356,203,191,120,5
1303262842,356,203,191,119,5
1303262864,357,204,191,120,5
1303262881,357,203,191,121,5
1303262899,357,204,191,121,4
1303262922,359,205,193,121,3
1303262940,359,205,192,120,3
1303262957,359,205,193,120,3
1303262979,356,203,191,120,5
1303262996,357,204,139,120,5
1303263013,356,203,139,120,5
1303263035,356,203,139,118,5
1303263053,356,203,139,120,5
1303263070,356,203,139,120,4
1303263092,356,203,139,120,5
1303263109,359,205,140,118,3
1303263127,358,205,140,117,3
1303263144,358,205,140,117,3
1303263167,359,205,140,118,3
1303263184,355,203,139,120,5
1303263201,356,203,139,116,5
1303263224,356,203,139,118,5
1303263241,356,203,139,0,5
1303263258,357,204,139,0,5
1303263280,357,204,139,0,5
1303263298,360,205,140,0,3
1303263315,359,205,140,0,3
1303263337,360,205,140,0,3
1303263355,359,205,140,0,3
1303263372,357,204,139,0,5
1303263395,357,204,139,83,5
1303263413,357,204,139,83,5
1303263430,357,204,139,82,5
1303263452,357,204,139,83,5
1303263469,359,206,140,0,3
1303263487,360,206,141,0,3
1303263504,360,206,140,0,3
